2022-09-28 11:43:24,-212,-527,16707,1,-3,20,241.0,170.0,335.0
2022-09-28 11:43:24,-68,-542,16721,2,-1,-6,233.0,184.0,343.0
2022-09-28 11:43:25,-216,-523,16708,-1,0,21,231.0,181.0,345.0
2022-09-28 11:43:25,-86,-521,16709,-2,5,21,246.0,187.0,330.0
2022-09-28 11:43:25,-116,-568,16709,0,-1,43,234.0,175.0,340.0
2022-09-28 11:43:26,-171,-502,16721,-2,-4,21,244.0,190.0,330.0
2022-09-28 11:43:26,-193,-525,16702,-1,-6,3,244.0,183.0,342.0
2022-09-28 11:43:26,-250,-519,16701,0,-6,35,238.0,184.0,329.0
2022-09-28 11:43:26,-216,-499,16694,-2,-2,15,230.0,185.0,335.0
2022-09-28 11:43:27,-221,-495,16695,-1,4,3,238.0,181.0,350.0
2022-09-28 11:43:27,-100,-527,16707,-2,-1,46,250.0,179.0,334.0
2022-09-28 11:43:27,-134,-530,16694,0,0,31,234.0,183.0,349.0
2022-09-28 11:43:28,-270,-491,16723,0,3,50,235.0,181.0,348.0
2022-09-28 11:43:28,-203,-501,16687,-1,1,41,245.0,179.0,355.0
2022-09-28 11:43:28,-210,-511,16697,0,-5,23,230.0,183.0,353.0
2022-09-28 11:43:28,-218,-480,16682,-2,0,18,232.0,190.0,353.0
2022-09-28 11:43:29,-199,-497,16686,-1,1,-17,228.0,191.0,345.0
2022-09-28 11:43:29,-316,-467,16692,0,-2,9,234.0,192.0,358.0
2022-09-28 11:43:29,-258,-497,16693,1,-1,18,233.0,174.0,345.0
2022-09-28 11:43:30,-197,-496,16708,1,-3,18,222.0,187.0,353.0
2022-09-28 11:43:30,-264,-468,16687,1,1,3,231.0,184.0,350.0
2022-09-28 11:43:30,-180,-466,16694,-1,-1,9,235.0,174.0,355.0
2022-09-28 11:43:31,-483,-469,16701,1,2,6,228.0,176.0,350.0
2022-09-28 11:43:31,-235,-497,16710,0,1,-37,227.0,187.0,347.0
2022-09-28 11:43:31,-257,-502,16717,-2,-7,-24,233.0,179.0,341.0
